Fri Mar 26 15:16:44 PDT 2021
Enter the minimum radius (cm): r=5.000000e-01
Enter the diffusion coefficient (cm^2/s): D=1.560000e+00
Enter the domain width/height (cm): L=2.025000e+01
Enter the reaction rate (Hz): kap=1.000000e+01
Enter the number of trials: niter=250

running simulation...
simulation complete!

Printing Inputs...
r=5.000000e-01
D=1.560000e+00
L=2.025000e+01
kappa=1.000000e+01
dt=1.000000e-05

Printing Outputs...
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,4.84248e+00,4.84248e+00,4.84248e+00,4.84248e+00,4.84248e+00,4.84248e+00,4.84248e+00,4.84248e+00,4.84248e+00,4.84248e+00,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.70690e-01,1.62800e-01,1.62800e-01,1.62800e-01,1.62800e-01,1.62800e-01,1.62800e-01,1.62800e-01,1.62800e-01,1.62800e-01,1.62800e-01,1.62800e-01,4.96000e-02,4.96000e-02,4.96000e-02,4.96000e-02,4.96000e-02,4.96000e-02,4.96000e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,4.81464e+00,4.81464e+00,4.81464e+00,4.81464e+00,4.81464e+00,1.68676e+00,1.68676e+00,5.19030e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,1.17220e-01,3.13700e-02,3.13700e-02,3.13700e-02,3.13700e-02,3.13700e-02,3.13700e-02,3.13700e-02,3.13700e-02,3.13700e-02,3.13700e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,7.91470e-01,7.91470e-01,7.91470e-01,7.91470e-01,7.91470e-01,7.91470e-01,7.91470e-01,7.91470e-01,7.91470e-01,7.91470e-01,7.91470e-01,7.91470e-01,7.91470e-01,4.01810e-01,4.01810e-01,4.01810e-01,4.01810e-01,4.01810e-01,4.01810e-01,4.01810e-01,4.01810e-01,4.01810e-01,4.01810e-01,4.01810e-01,4.01810e-01,4.01810e-01,4.01810e-01,4.01810e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.13510e-01,1.10040e-01,1.10040e-01,1.10040e-01,1.10040e-01,1.10040e-01,1.10040e-01,5.51000e-03,5.51000e-03,5.51000e-03,5.51000e-03,5.51000e-03,5.51000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,2.42504e+00,2.42504e+00,2.42504e+00,2.42504e+00,2.42504e+00,2.42504e+00,2.42504e+00,1.06404e+00,1.01462e+00,1.01462e+00,7.36090e-01,7.36090e-01,7.36090e-01,7.36090e-01,5.00640e-01,3.31180e-01,3.31180e-01,3.31180e-01,3.31180e-01,3.31180e-01,3.31180e-01,3.31180e-01,3.31180e-01,3.31180e-01,3.31180e-01,3.31180e-01,3.31180e-01,3.31180e-01,3.31180e-01,3.31180e-01,3.31180e-01,3.31180e-01,2.33450e-01,2.33450e-01,2.33450e-01,2.33450e-01,2.22600e-01,2.22600e-01,2.22600e-01,2.22600e-01,2.22600e-01,2.22600e-01,2.22600e-01,2.22600e-01,2.22600e-01,2.22600e-01,2.22600e-01,2.22600e-01,2.22600e-01,2.22600e-01,2.22600e-01,1.20370e-01,1.20370e-01,1.20370e-01,1.20370e-01,1.20370e-01,1.20370e-01,8.60000e-03,8.60000e-03,8.60000e-03,8.60000e-03,8.60000e-03,8.60000e-03,8.60000e-03,8.60000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,9.04530e-01,9.04530e-01,9.04530e-01,2.54660e-01,2.54660e-01,2.54660e-01,2.54660e-01,2.54660e-01,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,6.41600e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,3.29100e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,2.27660e-01,2.27660e-01,2.27660e-01,2.27660e-01,2.27660e-01,2.27660e-01,1.83110e-01,1.83110e-01,1.83110e-01,1.83110e-01,1.83110e-01,1.83110e-01,1.83110e-01,1.83110e-01,1.05420e-01,1.05420e-01,1.05420e-01,1.05420e-01,1.05420e-01,1.05420e-01,1.05420e-01,1.05420e-01,1.05420e-01,1.05420e-01,1.05420e-01,1.05420e-01,1.05420e-01,1.05420e-01,1.05420e-01,1.05420e-01,1.05420e-01,1.05420e-01,1.08700e-02,1.08700e-02,1.08700e-02,1.08700e-02,1.08700e-02,1.08700e-02,1.08700e-02,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,2.86000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,6.45980e-01,6.45980e-01,4.36550e-01,4.36550e-01,1.63760e-01,1.63760e-01,1.63760e-01,1.63760e-01,1.63760e-01,1.63760e-01,1.63760e-01,1.63760e-01,1.63760e-01,1.63760e-01,1.63760e-01,1.63760e-01,1.63760e-01,5.60700e-02,5.60700e-02,5.60700e-02,5.60700e-02,5.60700e-02,5.60700e-02,5.60700e-02,5.60700e-02,5.60700e-02,5.60700e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,5.44300e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,9.88240e-01,9.88240e-01,9.88240e-01,9.88240e-01,9.88240e-01,9.88240e-01,9.88240e-01,9.88240e-01,9.88240e-01,9.88240e-01,9.88240e-01,9.88240e-01,9.88240e-01,9.88240e-01,9.88240e-01,9.76040e-01,9.76040e-01,9.76040e-01,9.76040e-01,9.76040e-01,9.76040e-01,9.76040e-01,6.05820e-01,6.05820e-01,6.14100e-02,6.14100e-02,6.14100e-02,6.14100e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.62400e-02,2.06800e-02,2.06800e-02,2.06800e-02,2.06800e-02,2.06800e-02,2.06800e-02,
-9.99900e+03,5.75601e+00,5.75601e+00,5.75601e+00,5.75601e+00,5.75601e+00,5.75601e+00,5.75601e+00,5.75601e+00,5.75601e+00,5.75601e+00,5.75601e+00,3.87798e+00,1.75993e+00,1.75993e+00,1.54985e+00,1.54985e+00,1.54985e+00,1.10335e+00,1.10335e+00,1.10335e+00,3.37110e-01,3.37110e-01,3.37110e-01,3.37110e-01,3.37110e-01,3.37110e-01,3.37110e-01,3.37110e-01,5.43600e-02,5.43600e-02,5.43600e-02,5.43600e-02,5.43600e-02,5.43600e-02,5.43600e-02,5.43600e-02,5.43600e-02,5.43600e-02,5.43600e-02,5.43600e-02,5.43600e-02,5.43600e-02,5.15500e-02,5.15500e-02,5.15500e-02,5.15500e-02,5.15500e-02,5.15500e-02,4.57000e-02,4.57000e-02,4.57000e-02,4.57000e-02,4.57000e-02,4.57000e-02,4.57000e-02,4.57000e-02,4.57000e-02,4.57000e-02,4.57000e-02,4.57000e-02,4.57000e-02,4.57000e-02,4.57000e-02,4.57000e-02,4.57000e-02,4.57000e-02,3.30800e-02,3.30800e-02,3.30800e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,2.87550e-01,2.87550e-01,2.87550e-01,2.87550e-01,2.87550e-01,2.87550e-01,2.87550e-01,2.87550e-01,2.87550e-01,2.87550e-01,2.87550e-01,2.87550e-01,2.87550e-01,2.87550e-01,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,3.56500e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,4.88181e+00,4.88181e+00,4.88181e+00,4.88181e+00,4.88181e+00,4.88181e+00,4.88181e+00,4.88181e+00,8.56960e-01,8.56960e-01,8.56960e-01,1.70970e-01,1.70970e-01,1.70970e-01,1.70970e-01,1.70970e-01,1.70970e-01,1.70970e-01,1.70970e-01,1.70970e-01,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,4.61000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,1.07490e-01,1.07490e-01,1.07490e-01,1.07490e-01,1.07490e-01,1.07490e-01,1.07490e-01,1.07490e-01,1.07490e-01,1.07490e-01,1.07490e-01,1.07490e-01,1.07490e-01,1.07490e-01,1.07490e-01,1.07490e-01,1.07490e-01,1.07490e-01,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,6.59000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,5.78180e-01,5.78180e-01,5.78180e-01,5.78180e-01,5.78180e-01,5.78180e-01,5.78180e-01,5.78180e-01,5.37320e-01,5.37320e-01,5.37320e-01,5.37320e-01,5.37320e-01,1.60940e-01,1.60940e-01,1.60940e-01,1.60940e-01,1.60940e-01,1.60940e-01,1.60940e-01,1.60940e-01,1.60940e-01,1.60940e-01,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,6.97100e-02,3.63000e-02,3.63000e-02,3.63000e-02,3.63000e-02,3.63000e-02,3.63000e-02,3.63000e-02,3.63000e-02,3.63000e-02,3.63000e-02,3.63000e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,1.12724e+00,1.12724e+00,1.12724e+00,1.12724e+00,1.12724e+00,1.12724e+00,1.12724e+00,6.00930e-01,6.00930e-01,6.00930e-01,6.00930e-01,6.00930e-01,6.00930e-01,6.00930e-01,1.66920e-01,1.66920e-01,1.66920e-01,1.66920e-01,1.66920e-01,1.66920e-01,1.66920e-01,1.66920e-01,6.90500e-02,6.90500e-02,6.90500e-02,6.90500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,1.19500e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,1.68770e-01,1.68770e-01,1.68770e-01,1.68770e-01,1.68770e-01,1.68770e-01,1.68770e-01,1.68770e-01,1.68770e-01,1.68770e-01,1.68770e-01,1.68770e-01,1.68770e-01,1.68770e-01,1.68770e-01,1.68770e-01,1.68770e-01,1.68770e-01,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,9.81000e-02,1.31900e-02,1.31900e-02,1.31900e-02,1.31900e-02,1.31900e-02,1.31900e-02,1.31900e-02,1.31900e-02,1.31900e-02,1.31900e-02,1.31900e-02,1.31900e-02,1.31900e-02,1.31900e-02,1.31900e-02,1.31900e-02,1.31900e-02,1.31900e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,3.42532e+00,3.42532e+00,3.42532e+00,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,2.92800e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,4.67040e-01,4.67040e-01,4.67040e-01,4.67040e-01,4.67040e-01,4.67040e-01,4.67040e-01,4.67040e-01,4.67040e-01,4.67040e-01,4.67040e-01,4.67040e-01,4.67040e-01,4.67040e-01,4.67040e-01,4.67040e-01,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,1.21500e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,9.81990e-01,9.81990e-01,9.81990e-01,9.81990e-01,9.81990e-01,9.81990e-01,9.81990e-01,9.81990e-01,9.81990e-01,1.60370e-01,1.38930e-01,1.38930e-01,1.38930e-01,1.38930e-01,1.38930e-01,1.38930e-01,1.38930e-01,1.38930e-01,1.38930e-01,1.38930e-01,1.38930e-01,1.38930e-01,1.38930e-01,1.38930e-01,1.38930e-01,1.38930e-01,1.38930e-01,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,1.86100e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,7.25410e-01,6.19800e-01,6.19800e-01,6.19800e-01,6.19800e-01,4.93950e-01,4.93950e-01,4.93950e-01,4.93950e-01,4.93950e-01,4.93950e-01,4.93950e-01,4.93950e-01,4.93950e-01,4.93950e-01,4.93950e-01,4.93950e-01,4.93950e-01,1.52900e-01,3.50000e-03,3.50000e-03,3.50000e-03,3.50000e-03,3.50000e-03,3.50000e-03,3.50000e-03,3.50000e-03,3.50000e-03,3.50000e-03,3.50000e-03,3.50000e-03,3.50000e-03,3.50000e-03,3.50000e-03,3.50000e-03,3.50000e-03,3.50000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,1.87042e+00,1.87042e+00,1.87042e+00,1.87042e+00,1.87042e+00,1.87042e+00,5.15430e-01,5.15430e-01,5.15430e-01,5.15430e-01,5.15430e-01,5.15430e-01,5.15430e-01,5.15430e-01,2.68090e-01,2.68090e-01,2.68090e-01,2.68090e-01,2.68090e-01,2.68090e-01,2.68090e-01,2.68090e-01,2.68090e-01,2.68090e-01,2.68090e-01,2.68090e-01,2.68090e-01,2.68090e-01,2.68090e-01,2.68090e-01,1.42690e-01,9.05500e-02,9.05500e-02,9.05500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,2.34500e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,1.46718e+00,1.46718e+00,1.46718e+00,1.46718e+00,1.46718e+00,1.46718e+00,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,6.98800e-02,9.94000e-03,9.94000e-03,9.94000e-03,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,1.89886e+00,1.89886e+00,1.89886e+00,1.89886e+00,1.89886e+00,1.89886e+00,1.89886e+00,1.89886e+00,1.21040e-01,1.21040e-01,1.21040e-01,1.21040e-01,1.21040e-01,1.21040e-01,1.21040e-01,1.21040e-01,1.21040e-01,1.21040e-01,1.21040e-01,1.21040e-01,1.21040e-01,1.21040e-01,1.21040e-01,1.21040e-01,1.21040e-01,1.21040e-01,1.21040e-01,1.21040e-01,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,1.66400e-02,
-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,-9.99900e+03,2.63621e+00,2.63621e+00,2.63621e+00,2.63621e+00,1.04814e+00,6.25360e-01,6.25360e-01,6.25360e-01,6.25360e-01,6.25360e-01,6.25360e-01,6.25360e-01,6.25360e-01,6.25360e-01,6.25360e-01,6.25360e-01,6.25360e-01,6.25360e-01,6.25360e-01,6.25360e-01,6.25360e-01,6.20610e-01,5.91500e-01,5.91500e-01,5.91500e-01,5.91500e-01,4.82140e-01,4.82140e-01,3.74990e-01,1.10910e-01,1.10910e-01,1.10910e-01,1.10910e-01,8.51900e-02,8.51900e-02,8.51900e-02,8.51900e-02,8.51900e-02,8.51900e-02,8.51900e-02,8.51900e-02,8.51900e-02,8.51900e-02,8.51900e-02,8.51900e-02,8.51900e-02,8.51900e-02,8.51900e-02,8.51900e-02,8.43100e-02,8.43100e-02,8.43100e-02,8.43100e-02,8.43100e-02,8.43100e-02,8.43100e-02,8.43100e-02,8.43100e-02,8.43100e-02,8.43100e-02,
